factor1,factor2
18.68649035,88.50150875
52.34039414,36.50151918
51.6800424,22.13952824
63.56465267,21.70495072
57.48010584,23.21514154
87.44333034,40.78017611
37.92426155,85.18340706
18.74559236,58.31472599
18.11978015,53.44801251
82.69728555,84.50676143
84.73600959,59.7168668
70.51521869,14.70106328
72.15175946,75.5978299
88.20370055,59.18568498
83.91603099,97.41477216
52.95398266,1.157483849
16.96086439,23.85920629
43.92927833,27.97667652
85.07160713,19.2510057
73.54238278,82.06470601
11.38502869,31.90822203
54.50577052,23.90310384
25.16912364,34.62727592
15.56116272,19.65193955
15.5629126,98.12634229
14.72941192,11.63633692
74.20648354,44.38565489
46.85453099,79.87728741
92.96988543,45.44963929
38.14406347,37.60597252
84.79915393,90.55769812
34.50312797,91.43598066
22.42456272,47.29327324
65.51235057,56.37533564
46.14089657,55.55749796
74.56919675,19.12710654
93.68935121,66.3208289
79.72061015,0.864611277
26.32567376,89.48796635
3.840655354,62.88171061
94.29713854,45.92577862
53.65984928,38.80335497
51.99043074,10.23406808
15.45331486,58.28347761
5.7124517,69.89778445
79.23799127,15.75129112
49.36533225,31.07853568
19.77385103,4.194279077
83.66434119,57.48716669
0.540301673,46.98227636
65.24577605,56.89145161
63.41841339,9.002577608
84.96660153,46.11949068
61.25346444,32.98074345
71.68074628,43.88135245
63.93610186,49.82120256
36.5738345,90.78990992
60.21600532,58.52200457
47.64465174,98.09385823
69.14061506,46.93111236
87.06579564,85.62441187
9.545739218,31.75923484
82.27312012,13.75896277
43.09018589,33.21658521
75.57741403,79.72856676
74.95167757,47.99033944
24.75770403,21.99082225
90.33843199,75.61679494
96.77161225,92.20721023
31.44140515,87.69906884
38.25858317,52.80601983
63.03346523,67.97563898
81.50780023,15.33385719
41.78906263,23.55448694
97.48532479,90.94562735
82.38304875,39.18205656
83.34574717,51.71600371
28.50266845,93.88574837
83.20020215,93.4151856
43.11113963,28.01219591
21.998123,86.66692167
71.47422454,44.00699297
79.70319818,61.9950822
83.8787322,16.7918152
57.70519301,57.63811736
10.33852812,52.38170771
74.409898,92.10719101
6.396903953,72.17773452
16.6898491,55.39084861
38.26143903,13.44247183
40.15199482,35.26118239
15.23636431,36.05734897
9.577577408,93.90994374
80.493508,92.08562402
2.86066976,50.03489459
84.21639562,22.30254224
55.43466787,98.91431401
5.143280031,0.562191264
73.6655423,89.19359646
76.72450644,65.32482374
12.2035503,18.86332819
23.85845569,88.35772302
47.03105395,14.20821209
51.41917272,75.18745171
87.48287806,80.92260696
32.70103727,66.39092617
48.31623088,92.92300649
66.81327956,4.881103751
0.32314055,61.16798752
79.42503314,87.88744018
18.86688629,47.24370718
68.54150843,39.85496441
52.7169607,89.77484504
56.59519051,94.2337645
46.57032509,16.34353475
59.08759565,29.47318234
33.00779117,94.505335
45.73203322,63.27486453
93.06336189,48.21781322
39.41470256,85.06781171
39.62590007,81.14198106
77.15070281,72.15513832
44.49453533,31.37473066
26.3079826,58.84028953
40.65010058,68.22411096
47.03520198,33.10297178
3.482651787,7.376547196
90.04573302,71.57039076
73.78421588,99.01819164
75.15351882,7.385150226
57.71946102,15.62414725
43.42662213,68.49360519
83.24733445,94.21910327
7.303266897,10.41777869
39.45038234,13.68268768
76.25544505,74.78290786
38.01805252,33.88695195
12.90173209,77.17736733
12.99517762,85.90229621
30.71035753,72.7267978
57.29081311,70.0031794
35.79632521,72.29538745
26.02360705,24.31936704
0.167228139,69.00801792
86.78682957,25.36782885
41.18134935,33.2361133
91.4694693,88.60241121
60.23251522,34.02330507
88.76288536,17.96926155
47.75541687,49.23646703
93.82926429,61.95006005
4.580218699,68.8868519
29.07491201,45.21293522
58.26696304,58.50319476
55.82247817,37.2499212
90.92824143,25.35523905
70.50249334,56.82818638
66.21976332,52.42569396
2.112482852,10.35031067
14.25474664,16.59326658
91.729272,31.71629306
37.30389678,76.53628827
18.92237156,58.52339916
15.37623095,14.06715785
88.85902044,70.66244043
69.24329391,63.66322232
31.36401836,83.3002136
15.19516354,6.191770085
44.26434578,22.83660059
71.73432018,66.81612213
79.43597174,69.76908326
50.5452402,61.50347933
63.04037888,89.11370724
11.33103544,27.02595253
77.29018261,64.24973258
48.39678654,30.71267964
43.64469814,3.529262625
16.10286507,41.70788604
44.47164771,70.73084269
13.00338659,75.18127663
61.36041343,85.14734382
36.34352544,78.83046803
30.86013945,55.31188204
49.72239526,49.7616138
22.06973982,99.01040692
42.16747193,55.96085773
34.40172966,95.23479955
36.05766962,41.54757584
31.11199581,76.0149969
11.81602855,96.52092931
71.8954845,90.95322353
68.59270518,77.93927156
54.04641998,77.61404043
8.650523925,26.03826817
5.838006469,76.83077968
16.51988959,85.81626072
66.49921719,64.77649945
78.65311482,58.43066324
63.36058922,9.075935805
95.20285382,10.24434856
15.55184088,25.57509634
80.79812371,42.08471063
85.58543121,81.99305678
11.32040299,21.34842169
85.0645048,33.69625727
96.64766499,67.92651609
17.93939767,38.99670544
26.29297565,37.60309711
42.16696643,64.11170627
8.448816388,91.42839863
87.39544599,69.16421533
13.64582103,34.97115587
37.41393264,66.99085861
43.7996126,3.810233832
22.48870655,26.58765968
52.00370028,46.72651946
30.96965497,37.82731924
56.46222994,53.03423586
21.16668541,1.816813163
57.04700963,38.36832815
8.422390984,65.18244989
62.72061216,68.79644873
9.410403352,53.80613928
37.10091607,25.99508717
86.72688054,5.835689552
29.87544688,94.00026292
32.64604778,56.17753103
32.49835853,18.75177375
92.17528464,92.1260058
93.24715529,94.85321274
62.81938978,42.00870475
5.198970255,37.17418765
96.7411953,94.68207681
12.9344823,81.94061986
66.07015022,14.75876657
32.72324082,76.85602501
20.66320967,70.89251676
30.53925824,69.89249601
51.41403989,63.51149746
57.85365881,74.36284615
31.71859671,55.78170045
89.92092436,22.88244594
15.25638855,4.089188217
87.76732086,75.61370882
82.09082358,3.628061783
73.50600583,80.97793
46.23226719,71.54889863
67.06019776,29.20520362
93.91856104,82.00516877
94.82743449,27.07060437
9.759355749,50.52760166
0.936679468,86.33821726
0.767177358,16.36703433
54.5786824,79.98960002
35.55892432,39.49017069
62.17021476,56.963204
71.60437878,47.23107239
33.49624839,37.34253741
95.77200275,86.29254389
26.18286613,81.19100425
21.06256761,8.757866461
59.46256363,87.73073255
8.207351557,56.07203219
27.95256414,91.14461771
60.21334124,28.285452
14.75093829,37.63508426
44.19262727,26.5286944
73.72520323,21.8611604
48.11152381,80.2339567
30.76952424,97.38240335
35.43799463,7.447517747
17.19662464,25.11706199
12.77961708,98.5670076
19.97125959,9.732443486
5.898501193,19.60003164
66.3662225,93.28991546
6.380171841,31.62993359
19.49867827,24.73927875
76.41944367,49.05327107
59.68705911,64.97050649
27.5547836,91.35767002
24.98675556,72.22911587
81.5281481,60.5778148
28.37245723,11.51892464
31.34436915,33.67564451
71.62110148,78.65884114
66.15300231,95.83441936
96.15059866,45.03560781
56.00274531,88.06612826
80.75263157,90.60851003
61.58001816,33.07313305
32.63935245,87.2911349
99.14571144,7.096785246
92.87086891,53.09288504
15.73883035,28.09514969
33.86101155,44.90435428
29.7223566,24.38296954
1.444962449,86.96832354
24.2024914,31.60997009
5.636433664,4.703748742
24.59854041,21.97515066
33.63279019,73.90280344
28.00130216,67.3129218
33.02624552,31.2441161
12.59555314,63.66386201
51.99766381,44.80142007
5.625736743,74.20719744
31.39544002,62.70440198
48.12765504,39.4672284
54.79588222,39.0665575
1.190038397,44.0441083
66.99816848,36.49454481
40.97770056,50.00024442
80.11716905,96.09838938
51.26964798,12.22415285
68.72438484,93.26769575
37.82442197,67.21365462
21.60504748,24.8376101
20.28810747,63.02372154
46.05257443,34.63299063
95.59208223,76.5305177
11.99877179,48.25712776
45.61471077,46.77292852
58.16349463,24.24154088
87.41449725,23.93799879
99.97110309,80.13086806
19.83528295,84.65204036
15.48840859,80.48082928
99.54231307,89.35829483
17.35455475,97.3930804
93.67608279,72.01034569
90.49453313,21.88845823
30.57601577,2.388749692
97.57851318,98.65330527
1.911432711,23.6370449
82.66643957,53.62796043
75.48563895,67.79550463
58.55825707,66.34509648
69.12855068,56.85089124
21.87916248,64.47231796
19.78247327,26.94774347
97.96684698,70.02757202
46.22187698,66.23964883
90.60288819,5.931093585
46.36805645,62.64471902
24.73394853,32.30356573
72.39439944,12.74918263
22.59880858,75.52989497
51.9712244,82.74650883
34.92766943,74.68215021
97.58812723,50.56660651
86.95583641,97.58751495
97.42610431,12.15609223
54.75552013,64.001617
63.45643995,88.82068716
87.61682039,23.53050229
72.01616315,96.79342901
55.95253449,82.25801136
98.42429136,71.5758955
11.01233152,85.45699394
12.95806797,82.15753832
65.32924182,8.80357309
26.67585021,22.4838047
93.80546838,42.60231303
25.86782893,54.2113771
10.91644813,4.715924132
76.27080768,69.04600157
27.13494835,90.86398656
86.25656332,95.94117551
95.86853508,81.85935998
74.79311033,73.78256977
71.68707074,59.88898949
28.07550527,83.70063098
14.01550128,41.70481045
29.57543965,16.85940645
16.70969697,22.35690225
75.46939362,99.71794814
38.01890828,65.61962105
15.28022625,61.80534658
55.86461309,57.15404524
50.43036884,99.13840228
26.63588031,78.12880158
6.597331779,69.22487923
44.78512482,0.931000801
62.15899485,70.4916432
40.39492814,88.67622454
23.61477037,45.57852003
18.29881277,87.81897867
98.5553852,65.44268669
91.38457708,8.874049677
1.644621431,89.06147814
6.412950775,56.86096649
55.83846277,15.05896363
67.76848787,85.09156068
99.76439924,31.08165864
42.31029007,79.25801801
53.39184709,58.97625913
32.72428131,19.66301918
30.25282726,5.443294703
77.0568957,6.110230612
78.102945,30.48645905
55.81030423,61.75906635
53.20574079,2.43253281
30.45450182,71.97067597
14.67949248,12.04538926
80.60901186,30.70099505
9.04301896,3.901598128
28.50886591,0.170278992
61.27491769,19.830872
62.05937994,71.92133694
4.514559613,60.63298466
70.81072114,83.36753886
86.91325245,28.17973477
83.29651898,25.91973024
27.89021217,73.59441438
60.94828798,13.3406155
46.00768712,97.40439347
56.40324788,48.92828929
77.01934573,88.88295745
39.1599533,71.54241903
75.81250561,87.39029717
50.38742767,15.68254255
68.34802319,63.42150003
16.05006759,13.00455051
99.7784241,13.63731521
39.26414325,74.48982728
64.84147031,53.17081792
29.91648474,48.33589456
56.20971814,8.798337248
75.37529587,79.94072317
50.845691,24.94322106
22.35504393,59.70562752
16.94767377,67.40101667
12.8717997,28.11559125
48.27974609,67.28910754
39.54610755,8.905911466
85.38953448,32.23066313
32.86922517,90.09974006
66.57628513,55.04610413
36.62327521,23.98137227
76.57418438,97.5235252
84.20283789,30.12993777
22.06532296,37.05445973
17.13017131,16.64261141
17.72952695,96.96458019
2.730018719,76.35009302
19.69007038,99.9145275
10.22645412,26.97932274
93.28767712,31.8104969
63.17851128,57.16118375
77.49358993,81.15487571
62.73505296,53.75394489
43.4056052,58.7081851
15.79542661,31.30484634
42.62659158,19.63186337
7.88945028,59.84464902
19.18677797,65.12373412
99.25190123,2.254395857
43.61175707,82.58081222
35.39453975,99.38070494
35.2298037,42.46175287
69.44804283,51.74101164
15.95789012,15.82825422
74.01123791,13.43980344
61.68454077,29.4131248
12.85262386,19.33961642
21.42327231,43.75796045
63.67291337,77.60003539
77.09481239,61.15249487
67.98822758,89.94477434
25.30487897,64.13227016
83.30069326,56.99965182
79.26808112,85.09108422
2.770990653,76.18853789
42.33720796,31.6747026
32.65903643,65.49984673
85.98210575,48.58939206
28.2496666,98.42215154
53.64642882,91.22259134
68.52485621,88.6134929
43.82218188,34.43262792
99.9586367,88.68126989
59.18291399,96.74967866
7.250033061,81.30007894
27.79456414,58.65140533
13.57010886,4.786599357
75.44119778,4.166462943
89.05773871,89.0486195
16.55454784,5.143657221
22.03403464,73.78410436
33.35181378,66.67630268
50.06991591,78.90423096
77.46856559,81.3508135
63.75244532,67.31763519
44.97364282,9.568637998
31.79149166,38.05279
67.92975056,4.381465873
18.38172636,45.60543594
7.673186728,15.27671077
70.28704216,45.62358223
61.8479838,36.21804394
44.37224361,91.0045452
92.66978442,83.77882017
50.83493127,56.59131003
82.77792915,3.466149536
22.61890512,94.91046264
97.60709324,53.49948015
14.33972244,48.52207078
19.95797387,29.27687491
29.34628456,91.50338901
40.00292299,95.40746696
0.078128624,80.4216156
52.05841802,95.79981863
28.69518703,5.460167255
19.78372807,98.36247291
61.84836608,84.24484346
73.82106702,48.1359795
86.42528063,71.37605171
15.14453441,87.13069456
95.75236334,14.80416246
65.42407021,33.05734779
59.52843066,56.44603196
85.37116684,48.22535827
11.71739604,12.15617547
92.24844621,54.01140386
21.91640245,7.122820579
18.30982194,55.24682436
32.23954945,44.11016141
40.26972761,43.06566559
2.095759328,93.76655949
68.22510588,88.77207199
6.279229859,4.503493757
97.44029934,79.31218901
5.909749936,29.66675081
72.75143527,13.54240202
33.13585306,20.18224218
29.0591931,30.19980342
79.4612872,51.7862953
40.89769598,92.33967599
42.90490958,55.69257908
53.0758019,41.96126125
97.98656928,37.7026468
93.76155848,34.31650553
89.25553461,52.35004601
98.89202554,2.105372307
38.6400892,6.601706047
14.41944039,23.22465001
44.60525366,30.63812724
40.2954922,88.97474548
73.85130659,60.36090366
74.9803811,78.19702601
80.21508229,17.30037277
97.70810065,11.57741667
91.70605209,70.57715742
66.39943111,92.24724835
77.24022121,86.15496485
99.30067401,23.55995189
40.51771025,83.65019653
22.34111202,43.62549334
22.49790079,39.15667949
7.78686915,89.3764282
66.3557392,68.70461723
10.30538327,52.30746224
62.26374432,67.28837544
74.37402494,50.25091075
95.33889879,38.49538879
29.5126199,61.67335602
17.21686484,2.996310456
24.44026851,67.05289779
41.18564958,3.265372748
44.8255366,77.42756764
24.85506447,16.18367809
69.4429324,91.31788385
68.00509312,56.94852036
86.95105346,39.95395307
35.77508109,9.772164642
32.94567739,58.68841198
28.99500766,95.41053041
92.71817022,76.79970781
29.53322944,81.98426497
61.26822998,43.63100469
42.55506615,32.8411209
17.536103,60.22409663
93.28725997,99.44878705
19.99263402,44.24151297
77.8195867,79.48931446
68.32714691,68.13119155
66.64197308,94.85189629
70.94699315,50.54271314
29.49569449,82.38990915
64.9238846,50.36431707
93.09684799,40.32472033
40.92559248,2.700064684
89.16363613,81.04518629
60.64891394,91.74222319
64.95643074,90.94880911
52.61870866,7.655904699
8.313309683,48.98984106
30.82777188,59.96520439
5.122631424,84.11441595
63.26355494,42.30258617
8.667887299,84.98350129
73.39335458,45.39210483
9.547353364,29.75245616
51.67610052,4.353296001
17.34629644,43.9117643
68.08188202,76.53162468
76.2405375,91.71378186
60.91714554,58.3349284
24.29785208,12.70817321
15.80796235,21.24685997
3.963039119,54.81987532
4.959203578,41.8340698
91.52343604,50.56369158
57.95552795,29.50905846
67.27096804,7.117248361
53.83180064,58.69135437
78.27688624,95.59791658
24.53420679,36.13558779
99.76098054,45.4966056
4.506298511,65.31214035
7.341148677,71.98041993
53.15343026,36.46766628
65.95608574,2.742798701
78.59426627,94.90014214
89.81416536,9.676871042
6.528496814,14.60840003
38.38055493,78.86119115
64.72004746,42.38799277
23.44151143,2.648236899
31.30026884,13.39889535
62.62025353,71.4428864
13.30633886,1.129575942
95.49101576,67.62465266
48.58844417,2.696902292
66.47543944,34.8883529
62.89697208,10.91882875
94.58264718,10.01186763
67.4934502,60.94248457
99.57301167,37.37095623
92.63017926,18.41593265
63.59114156,44.95972616
1.225661118,15.94509573
22.64199462,9.124442682
38.92053619,51.30145221
94.31448025,54.68457656
13.48496398,37.48212536
28.4754939,44.61475179
56.22868069,67.49520921
68.52944044,78.34225096
69.33542838,25.74492348
95.56000112,83.7911948
15.88839895,96.70199691
46.87159264,23.06489339
78.97406074,51.78216608
44.84947811,81.14500277
47.45914972,1.025354137
99.20678953,55.42685818
49.70596874,69.41138162
24.97408774,43.18245445
84.39847851,18.27031948
16.95167745,99.2836046
50.56286644,75.85844631
20.72082866,33.95040638
79.60892957,48.1767983
10.53335101,12.5109302
15.03610212,61.76711754
41.83339228,63.30890757
53.54876966,7.436374953
82.22766482,79.62902811
23.86450012,23.02534303
3.052587125,83.42262979
50.61702038,50.06228894
53.14324528,68.89054698
49.60881959,76.59676893
91.50984325,54.77496817
77.55348075,88.50359666
85.94879615,94.48421835
37.50131767,40.3112217
62.20520833,12.89477271
1.769464629,30.26124397
27.72232263,53.7154359
98.32283123,55.43097737
9.895238662,18.95017035
54.26442959,21.33507372
30.18562541,32.45043255
44.63108794,28.2288315
41.05667394,96.03703726
38.19052621,15.19369303
86.38907239,76.52616491
97.00253123,61.99760398
29.45010699,89.26841056
82.68472865,7.772863812
33.97984022,99.29381249
95.5613893,52.71815585
52.41527075,50.29335428
20.37659173,92.2511557
32.75097197,89.03788587
49.33234447,75.92471283
40.22721977,66.16074277
47.18595404,33.20574748
37.19769614,58.54161977
23.8904171,26.03237253
16.1488517,19.18787748
98.56358873,11.17079387
49.56928462,55.1047719
62.26386705,21.11939837
93.55531136,4.610351751
82.12609385,34.05299341
84.40313338,49.19686672
48.99474037,75.40616106
24.93571265,7.54479615
79.24128221,66.56412418
29.22432889,35.98143164
53.48635547,35.43326416
87.94557139,96.27582272
71.04006287,3.608490702
3.375312938,32.37453159
81.48340862,0.737418397
64.74724777,10.5778035
66.56504981,55.43773458
71.56639728,95.67105467
28.68176118,60.28868087
45.59457448,83.61877849
33.10671321,62.99289248
80.80443923,31.77654905
93.58907417,43.0804633
32.67771894,40.8204391
8.943134703,18.21797369
5.36579902,81.30168777
20.21231116,31.770755
34.12659225,37.88951544
34.73471903,24.84202605
88.84113103,97.72507722
1.981282829,97.63948526
7.471649164,50.03648181
64.10776658,97.23005651
75.32444042,76.00603844
58.38330706,52.57625347
0.640060457,69.55046006
54.78143844,62.14276871
2.045822703,21.61858066
50.68483977,24.88213783
85.55759456,45.55649481
91.69091534,57.93538128
2.721736778,86.3872073
90.74650277,45.23314996
13.24850568,52.20148935
75.15303031,72.74910362
80.53144017,57.88377378
1.396128913,11.73526914
44.55508199,72.77719128
38.83722847,35.07037038
53.30651947,36.29650653
19.11497709,50.38496539
94.05239081,17.88372249
10.73995352,35.57668134
46.20527538,53.57833231
47.84610112,20.50576586
70.4508607,16.48717794
59.02548016,73.81236727
24.45998968,86.37432539
19.44535702,37.96513245
43.74282358,71.53900873
41.46035798,60.12884163
63.54706077,11.94472701
68.59756764,72.11039967
65.91839521,4.315817732
15.76870205,28.89125687
47.78557857,93.52179201
41.50042578,51.62589346
19.95246032,50.58708113
2.524335261,38.5843013
98.99505286,93.93449517
28.55179603,90.74981962
56.45135981,55.87245458
84.75685319,67.567422
3.663893112,86.50900087
73.30581817,64.83365604
4.366196048,83.94161825
94.24619903,62.06970644
91.70966065,42.36026763
63.1431617,95.57947633
57.36692766,10.63625975
95.73379133,40.76889655
33.11874521,25.37744331
56.97203381,39.4979706
54.11349653,20.64935998
41.13217207,58.01801324
78.29806542,84.04379969
91.52806939,93.84986748
75.66900441,96.09624332
86.26197746,21.63051148
49.72508295,62.3856047
62.09481878,25.69964237
83.74750773,51.81377733
94.19936629,27.93579075
48.72263242,82.00627352
72.48632,68.40250988
97.30232423,98.47233603
87.16504269,72.92062413
21.40781576,52.05461491
99.24334279,21.51480123
47.41961629,79.86536718
31.21385413,49.03650927
90.04506888,79.28091644
13.02197435,16.37266738
10.14408801,36.48250407
13.79254654,42.30079271
24.57047994,73.17113251
75.19019721,49.33947648
69.90372335,25.00855187
56.29389783,81.9389708
10.01759647,86.77538357
69.77750435,34.06839382
16.22833365,67.18455784
97.90608668,50.8286245
15.79114394,84.17317641
71.57630837,69.81397544
90.95675678,55.87964016
93.48450892,58.99621821
69.29746419,59.05089821
36.44354304,23.77537325
58.17189778,19.49042922
22.88999136,18.75967314
97.69894009,60.78455601
85.27424486,81.97322701
4.788237713,44.04370427
1.069622999,99.34974264
63.61441315,11.46612778
2.357287767,85.81726996
5.213278335,69.02314109
61.46541886,65.89436273
49.45126233,28.55618176
50.03370091,53.04112126
98.03325746,42.99948806
29.53806516,93.40815397
98.54412008,2.349473873
61.63850363,31.92032124
39.94236096,16.73411793
42.33998075,95.25112769
24.56942233,45.0560386
40.77499129,46.41110687
68.81024715,54.1031232
20.54772866,52.59140675
15.55187634,26.85132099
61.45358677,22.17731417
76.83500401,80.89171788
82.77839258,6.223910964
40.76095936,47.30878441
78.07155739,99.68559607
86.25728749,3.153764544
49.01399829,6.067571497
43.31629481,9.3269975
71.99447438,43.34570996
20.08391082,53.89740945
37.88209479,25.37481067
23.66467791,80.17186138
89.12636205,92.63792383
54.42169565,67.15988685
52.4989723,88.5589324
80.52545984,83.16042129
29.93033045,83.01321542
76.2573544,89.10997971
31.91388641,22.45854095
14.71539222,33.31951908
44.70027263,69.01678898
21.8558208,26.34287869
43.18940054,90.56348095
86.11761017,38.19461017
31.1996531,98.88374004
53.92620955,94.41143498
34.73297481,46.24740403
38.0580757,15.55975432
77.360386,53.26756499
73.95092526,4.398470729
70.31165957,31.40938023
48.51828666,52.08461568
92.04153612,92.06830695
58.73647241,53.01037388
57.4731966,98.72086712
54.47545765,37.55108238
70.93509244,71.37984805
73.94785933,24.68292831
52.85916259,28.6571642
40.91857638,29.16693714
77.23841003,98.11376907
50.27110705,28.74574843
29.79655485,47.24660983
8.057903144,28.61338008
52.01028947,9.190473012
42.49196713,97.10856836
48.0429485,92.79388796
38.73391604,32.7589547
77.92691438,72.44107332
23.72793527,94.69461767
10.99520134,35.9717861
95.67568447,0.356518274
98.87653127,76.73982887
21.17561807,35.45701101
35.54034989,2.010049869
63.4005573,92.48342848
98.70541341,6.037601521
77.4254005,99.50065844
68.64544936,27.86132311
25.18006033,87.75368848
68.62758191,2.83617712
71.58329728,24.89477303
36.38348149,55.03992508
88.3719617,94.48934635
78.73405381,5.828693138
24.83544419,65.11466175
50.80939054,30.0035714
11.85111344,18.5816151
5.947515922,18.34329652
84.75100656,95.93211361
75.35876513,92.76880871
29.44498312,34.61146261
31.3319216,3.247370413
27.13807452,77.60850168
16.5892511,24.72744394
38.02806502,60.75069395
78.17467554,40.07872568
31.95173222,8.204001603
22.29215015,26.80552095
8.209967237,39.96378219
72.18192762,74.64549347
22.37757792,58.17611457
48.87803766,53.46747288
58.08140071,3.726962268
49.82540097,23.76990429
30.92383056,57.62852172
93.19901701,78.45750711
18.46585441,78.7266483
83.36091452,47.74192831
53.87363887,38.82511978
18.20291956,92.31756913
22.27213667,44.49482947
52.63769787,34.18787509
51.56698417,52.76478827
88.3781101,54.54390054
42.49870942,84.4405025
19.95183284,33.71818856
86.12937111,65.61158147
88.27830218,99.32902581
2.142950449,67.18475949
25.55472584,68.48782521
58.81928481,51.05143775
56.83256921,81.08014582
8.298919102,53.41346568
0.055538995,21.59954774
31.41917707,27.41924733
65.55437337,82.60366868
21.31917994,49.96248129
35.36745139,21.08058483
6.012643292,78.95156197
70.66155768,17.39624482
58.97588899,40.17762627
16.7766276,8.699466734
38.18705521,30.0914546
55.54323972,19.92502848
22.06727383,45.07035568
25.86324585,44.42921579
72.00644559,60.16721206
60.63745819,87.67923719
52.94244031,44.45922021
37.39272707,82.93087999
37.50354467,97.14197874
79.93647728,63.72043329
61.86498906,93.32084066
59.38972373,43.69384293
75.87032937,88.64337499
13.69890735,70.23273648
33.95203834,48.05128974
56.97594519,51.36145598
73.31930636,36.12837559
2.818739192,66.47397309
76.15411819,46.97320433
38.47163907,75.27117031
35.41436468,49.53337498
77.54371311,51.58139709
92.51929683,23.70341466
32.41712046,47.45553802
5.153949624,9.345559869
63.85503494,80.7509588
7.113977634,94.46471483
36.6801995,1.425784062
7.567004671,44.42820218
44.89963337,89.6453568
65.54383171,95.22515678
80.95616288,96.0842467
86.65127866,13.40457478
69.21214674,82.99287325
20.27789459,85.38727351
95.77996856,43.03500265
83.15846558,7.428348747
75.01457023,4.82968236
28.60735899,78.51762367
31.63325295,33.80009734
29.72792936,94.87029449
75.3102598,71.03353962
5.13685221,45.95737748
55.21410855,95.09721811
18.45304719,32.89506437
39.49776696,48.07856594
2.504214073,44.07347241
89.64358211,57.57307379
1.237132997,63.94626979
41.75080636,53.36279097
20.62238959,63.40094332
45.50757557,14.06951459
26.76633656,41.76130882
44.18513303,95.00159803
35.50187311,83.81469124
8.649460916,66.84342032
78.05215399,63.54559064
15.46337081,80.84621181
62.20573426,71.91741564
73.16805329,4.266775127
30.58606288,45.56453425
30.42713184,86.96964925
9.077676177,93.34660185
74.20409406,5.570460923
92.27383949,11.19557077
66.38979987,76.79293751
87.67250581,88.51847628
7.711614024,61.34953627
5.734765573,75.00350926
55.41246614,46.84956623
81.11401955,60.8427826
17.17018704,32.89918043
98.93882979,19.73206403
8.110260176,32.42973158
66.30074027,51.00538628
40.73581794,89.39078108
70.92508186,76.79209358
31.57365677,96.78497384
64.75145592,75.30261655
31.57712443,1.426371747
63.31906002,93.00361757
15.08697663,92.54148469
33.38336745,44.74468769
62.60937977,90.4103937
92.08914775,32.3248507
51.97670483,58.73695348
76.56049002,75.50351774
28.41645401,60.09696562
16.36975634,96.09928781
58.13906655,6.420971263
2.493609052,38.87383898
91.42566566,8.291857581
12.81576075,73.97621384
70.71775261,91.83089478
5.901271532,62.66400005
36.14389823,23.13010296
1.007251887,62.0290484
53.35055473,88.25899808
67.46285431,96.42810949
16.06108428,21.86751611
23.82334724,90.87134649
44.00710151,53.73148245
79.47601,88.35308695
0.833404146,61.59662635
31.4790885,66.50149794
90.02250269,29.07443665
51.55990154,73.16620534
47.86772533,90.83473603
96.71655366,67.59069687
61.45184805,70.85873952
79.21977436,23.85731472
93.04759902,78.72818175
46.03017641,36.59628835
98.36719745,4.662543342
40.61909876,99.70268963
66.56247028,98.03819192
67.73936763,67.01014319
64.9570474,4.099999486
12.56586322,60.85857927
93.72238144,4.030403068
25.29681209,79.96123633
10.17399881,32.37525539
68.42134798,62.11399579
82.61756203,51.05640585
76.40667799,28.94905949
8.788006765,60.25241027
38.49827324,11.40297843
3.324675387,33.21575379
6.369882451,88.14717
84.56465378,66.67278983
91.64651218,23.19692665
42.26063083,11.87610803
90.3681395,77.30305824
71.13043824,84.32862206
94.02944774,81.41473622
27.49284936,13.47049627
42.79651613,72.24596273
32.62023927,0.819909821
58.89165929,2.014305204
57.28384692,61.86247527
22.57348482,72.47060761
24.85970008,57.56239747
25.1059979,74.15775
24.04156647,47.23255759
61.92028863,11.19814666
3.477033749,14.99411523
99.11938777,10.19565477
75.21462089,44.42569965
7.715466262,63.0425848
68.79956878,21.43915499
67.03124269,93.77123721
17.12066153,94.06772383
5.2971571,64.97294937
30.23942852,56.32942236
74.71770565,62.5119549
89.95208253,88.0026676
61.60959902,5.366673367
52.84312731,95.30953612
74.4170659,64.8889078
43.79648259,43.16909021
96.2908862,26.1556593
98.94819167,98.30185698
81.03057012,96.72769507
75.99822069,2.219038679
81.80224569,46.53778242
50.0628272,82.24841135
69.02526167,27.52443303
84.64251563,92.81974657
28.71316422,79.40551234
9.141300999,53.30606493
45.4563304,28.17732632
45.48853132,16.9481887
90.358114,7.612120463
72.89317775,52.77683237
25.016598,50.55856625
87.87128516,21.80488591
60.69307608,60.15722961
29.62036745,45.45008916
50.28797735,84.03690529
88.64636528,70.64353883
64.42034473,70.77653547
77.1839458,47.87856035
10.65870827,76.74845897
82.08345327,43.69112005
31.09176227,3.336144069
55.58000352,38.40889962
35.0138632,57.36600789
79.38076056,22.13816945
38.62591185,41.04368737
87.78534034,57.94983632
19.11925664,85.26442329
67.35658485,97.26838783
98.60408581,88.90411712
45.11135511,57.47363651
3.260084685,49.09762776
78.4600965,28.51197483
65.91822807,13.21139513
68.86950209,53.10101278
69.91488975,68.56161612
79.40725705,56.44388258
81.44335173,73.84073511
22.95337302,44.98911445
2.187300712,63.64749757
69.87570135,77.62020316
55.5168653,19.78096559
55.87107718,67.28330194
84.60044882,77.07418635
95.85161171,30.92109901
